in_a,in_b,in_c,out_type,out_angle
45.75211625043438,72.13964871799836,45.75211625043438,2,3
60.76885573575213,89.1468289362263,60.76885573575213,2,3
86.16715165046912,50.16782018768686,50.16782018768686,2,3
22.27435846504568,15.100183894831044,15.100183894831044,2,3
50.21635356374578,28.713128316108197,28.713128316108197,2,3
52.0436088734876,52.0436088734876,76.74351786486116,2,3
84.62543637635002,53.61805189001469,53.61805189001469,2,3
55.25896961059366,55.25896961059366,91.32481278679948,2,3
57.771334942504055,57.771334942504055,96.8802408385154,2,3
35.248361534595475,35.248361534595475,63.15689703158802,2,3
6.073410753465149,9.390696155865674,6.073410753465149,2,3
8.12115090564365,8.12115090564365,12.733412342108602,2,3
67.71697014670329,40.60185386761675,40.60185386761675,2,3
54.99606364865672,36.78043673574177,36.78043673574177,2,3
58.30298538117826,58.30298538117826,89.06701543036583,2,3
59.49576092088461,41.95196575410398,41.95196575410398,2,3
41.474872466245536,63.62897370392561,41.474872466245536,2,3
59.40137365781591,59.40137365781591,87.19047625617348,2,3
25.868485286562795,43.24013602573053,25.868485286562795,2,3
19.458674429920077,37.327684732311326,19.458674429920077,2,3
37.296962034139725,63.461230987810886,37.296962034139725,2,3
44.07471482812847,25.832876868989633,25.832876868989633,2,3
29.07001853956407,29.07001853956407,54.62767106187213,2,3
66.79587748849644,45.19063222953143,45.19063222953143,2,3
45.91233182003695,45.91233182003695,79.60472197105034,2,3
18.017498752311166,12.272695413526291,12.272695413526291,2,3
49.87508396072986,25.072352030621754,25.072352030621754,2,3
61.99786563954592,31.00176819345041,31.00176819345041,2,3
26.447679018044962,49.32228158582922,26.447679018044962,2,3
47.881115713512294,47.881115713512294,87.26351233468826,2,3
52.459923975928085,28.561382893934148,28.561382893934148,2,3
30.221306285066134,30.221306285066134,44.51519322112132,2,3
38.70336795386252,59.09931128327313,38.70336795386252,2,3
71.756515402874,39.93705136653986,39.93705136653986,2,3
62.53579809943929,62.53579809943929,91.98418105090848,2,3
33.635216268264706,33.635216268264706,52.796358198607685,2,3
57.95202782684944,57.95202782684944,83.23385013775794,2,3
85.16517734149615,43.24469879547371,43.24469879547371,2,3
53.440428570452944,30.107548291642736,30.107548291642736,2,3
58.79632963030217,83.9362004256621,58.79632963030217,2,3
12.968139127030561,12.968139127030561,25.256828704668482,2,3
44.72023134613106,44.72023134613106,87.69696096660012,2,3
80.89337714057531,42.40005174637375,42.40005174637375,2,3
36.73694089399919,36.73694089399919,69.90275659627758,2,3
40.01573165411627,79.93321838605077,40.01573165411627,2,3
18.383525084395156,12.961393604777534,12.961393604777534,2,3
50.209100315724655,50.209100315724655,85.88094183995962,2,3
50.64397834307017,50.64397834307017,83.45800218261071,2,3
83.64934030211033,44.17306331307935,44.17306331307935,2,3
35.21039787302936,35.21039787302936,64.26147886561463,2,3
40.71285338674426,27.704483435533966,27.704483435533966,2,3
96.85386110900191,66.38474260003008,66.38474260003008,2,3
66.29033446214252,39.07935027526774,39.07935027526774,2,3
49.1404632345703,96.1759258601153,49.1404632345703,2,3
61.58835577871214,35.786043633855876,35.786043633855876,2,3
90.24905535595661,50.39999382807295,50.39999382807295,2,3
84.6317725313212,54.91837720788817,54.91837720788817,2,3
39.544237017581096,39.544237017581096,74.69713439597905,2,3
81.01500742010492,52.693847929934726,52.693847929934726,2,3
26.724717831973894,26.724717831973894,52.7493811560889,2,3
34.04065517753654,34.04065517753654,58.449173081185556,2,3
5.874406339897248,5.874406339897248,11.135543526202504,2,3
46.88271185942541,91.08319743371548,46.88271185942541,2,3
43.585830780940334,43.585830780940334,66.75407245631295,2,3
50.579268730344005,50.579268730344005,96.29362043498033,2,3
43.13586575472335,75.79377661584776,43.13586575472335,2,3
94.56038303600793,64.30538741619844,64.30538741619844,2,3
16.84179250952864,16.84179250952864,30.61324329714634,2,3
62.11768375848915,38.6834082748639,38.6834082748639,2,3
44.35560588195812,76.13861805039572,44.35560588195812,2,3
25.927917489775943,16.223429937703493,16.223429937703493,2,3
8.124427404065425,12.981777031047798,8.124427404065425,2,3
10.3376515504103,6.463425490237578,6.463425490237578,2,3
51.954592260707585,74.9738042867608,51.954592260707585,2,3
76.44016659112516,45.08423476588845,45.08423476588845,2,3
43.52022012527455,43.52022012527455,62.53003188365654,2,3
7.554387057322023,4.07708980534897,4.07708980534897,2,3
35.74944500092193,35.74944500092193,57.77046639545388,2,3
94.21306137967534,50.575229648873346,50.575229648873346,2,3
39.20654894619472,20.414661253508186,20.414661253508186,2,3
28.92268321842445,28.92268321842445,48.200035359381744,2,3
24.119206767511233,37.518234846270005,24.119206767511233,2,3
59.41537849361134,92.1249130248201,59.41537849361134,2,3
56.00226481271461,56.00226481271461,95.66292293355521,2,3
56.38546388352685,89.44149319822887,56.38546388352685,2,3
14.792504098212138,7.533516995558512,7.533516995558512,2,3
11.738984780900184,11.738984780900184,19.14605372249299,2,3
49.9379351630572,72.1702758747312,49.9379351630572,2,3
41.34734691872823,79.96797417751883,41.34734691872823,2,3
80.91222687712305,51.22256118753808,51.22256118753808,2,3
48.46300893368269,48.46300893368269,91.49648371406089,2,3
22.24447204705598,22.24447204705598,41.68021083446024,2,3
75.43902970743538,37.86880736991156,37.86880736991156,2,3
16.302404395582023,16.302404395582023,25.837225757204926,2,3
25.38649943447409,13.542238409046814,13.542238409046814,2,3
10.153910896181614,10.153910896181614,17.469972484047155,2,3
33.712869460612076,33.712869460612076,54.130227810764104,2,3
51.79998381982294,87.82608307895335,51.79998381982294,2,3
25.900343708480758,50.91388699964003,25.900343708480758,2,3
57.60147298627629,57.60147298627629,90.04857522715751,2,3
84.0474431882087,59.36786259703412,59.36786259703412,2,3
53.99132795568173,78.48044933875443,53.99132795568173,2,3
56.37479056608213,82.89818390733325,56.37479056608213,2,3
47.92653934209924,47.92653934209924,94.9095701741259,2,3
44.57573874058376,44.57573874058376,88.65439674302073,2,3
78.07339225027327,45.839848069136686,45.839848069136686,2,3
70.81182377764031,40.19707236337208,40.19707236337208,2,3
48.598207583709176,95.78796619347347,48.598207583709176,2,3
38.69592597840073,27.145404444664084,27.145404444664084,2,3
59.60947014470356,40.88197851969257,40.88197851969257,2,3
35.63710100618808,35.63710100618808,56.65761611344036,2,3
62.197417913000294,62.197417913000294,90.93592772954939,2,3
35.440310363062224,52.93523051503269,35.440310363062224,2,3
43.252950716434434,43.252950716434434,81.56050998491311,2,3
55.830551767080046,55.830551767080046,95.10885986960115,2,3
50.529792180330446,50.529792180330446,83.34379760327126,2,3
91.98820165342481,58.4749394477715,58.4749394477715,2,3
58.45183240726833,94.42596031998414,58.45183240726833,2,3
21.82630787876499,38.060851485904536,21.82630787876499,2,3
49.37056676689487,49.37056676689487,89.16410892058377,2,3
87.44382028791827,59.40069989278843,59.40069989278843,2,3
43.92752703378808,43.92752703378808,77.50490358192872,2,3
54.17544686623632,54.17544686623632,89.60273778932957,2,3
49.3207977484945,98.56481303970797,49.3207977484945,2,3
24.005925556665584,24.005925556665584,37.5428601161308,2,3
41.74243083579947,73.46878611007035,41.74243083579947,2,3
34.160852579397705,66.76767086766539,34.160852579397705,2,3
84.9242791080724,45.121266280223715,45.121266280223715,2,3
46.09734069904914,46.09734069904914,78.68080380013078,2,3
49.23447770188703,49.23447770188703,78.05985205941363,2,3
60.63886952800496,41.98210523023286,41.98210523023286,2,3
35.40506716112054,35.40506716112054,68.64540546543279,2,3
90.65983734724013,46.79027109611975,46.79027109611975,2,3
47.0346218651632,47.0346218651632,68.19919044097328,2,3
31.66260458863356,45.6832199193387,31.66260458863356,2,3
63.402941573948866,34.71616355783813,34.71616355783813,2,3
71.54797257912008,36.68677383224435,36.68677383224435,2,3
52.803628186916065,52.803628186916065,84.79668306728124,2,3
35.289601992773115,35.289601992773115,57.75003398408989,2,3
21.414182661693026,39.530123352396565,21.414182661693026,2,3
34.58422857825325,65.85066439911594,34.58422857825325,2,3
52.42783325152524,52.42783325152524,74.44861425429185,2,3
20.645542307921684,20.645542307921684,31.771265982085097,2,3
73.24966321397459,50.56675342543111,50.56675342543111,2,3
28.98619042886586,49.13370782718571,28.98619042886586,2,3
32.04791725702608,51.60651122398521,32.04791725702608,2,3
64.48165379647202,36.798128653589416,36.798128653589416,2,3
47.55679245965193,47.55679245965193,69.46084242874821,2,3
60.13330944520008,94.84155807860665,60.13330944520008,2,3
59.06497826214387,59.06497826214387,96.57753690110516,2,3
91.08396172985411,53.90043610512465,53.90043610512465,2,3
57.15644506120468,29.44725445657502,29.44725445657502,2,3
12.159493524476087,12.159493524476087,17.401391304029,2,3
68.44084711853151,39.08709735978376,39.08709735978376,2,3
21.980521937418644,21.980521937418644,38.783263039393624,2,3
70.46604748444967,36.45839863740565,36.45839863740565,2,3
91.53423961296986,59.54854038004506,59.54854038004506,2,3
92.96449568720104,50.06401041996689,50.06401041996689,2,3
91.37578272288346,61.56713604059788,61.56713604059788,2,3
39.964631741243856,60.83355838020504,39.964631741243856,2,3
40.793570486399936,69.45282443822974,40.793570486399936,2,3
39.80827959647884,39.80827959647884,78.78363674735968,2,3
51.43724465783363,51.43724465783363,87.10658663500836,2,3
83.98549873115648,53.016369967354585,53.016369967354585,2,3
42.65164718951036,42.65164718951036,71.04725835266375,2,3
4.026712412095244,7.110332546469307,4.026712412095244,2,3
28.01401938915139,42.73005069483661,28.01401938915139,2,3
57.21809804494516,57.21809804494516,88.38841080096572,2,3
27.342627277736575,27.342627277736575,40.55696398951535,2,3
35.53492802861822,35.53492802861822,51.8399285560247,2,3
23.650546119437056,43.159179637219246,23.650546119437056,2,3
10.946896469171342,10.946896469171342,19.18412827895277,2,3
24.029729184922843,13.773291545643216,13.773291545643216,2,3
11.726371587617926,11.726371587617926,20.522454847593547,2,3
20.909162890852155,32.61186386895747,20.909162890852155,2,3
54.22711709132576,83.78286673409862,54.22711709132576,2,3
61.11648407710994,61.11648407710994,87.16275349189264,2,3
27.979822446577167,16.082762558259354,16.082762558259354,2,3
54.77846891696667,37.90088568080245,37.90088568080245,2,3
25.547056296590352,17.005834753172703,17.005834753172703,2,3
28.33198199278556,28.33198199278556,43.567689907881544,2,3
53.52036763110943,88.6462378313837,53.52036763110943,2,3
34.00069464807066,65.00527824559417,34.00069464807066,2,3
49.17789271100027,49.17789271100027,94.1332365576305,2,3
98.93725024414377,66.03090252500192,66.03090252500192,2,3
36.62031852018662,67.72360165723694,36.62031852018662,2,3
98.32489113278424,66.42861570942604,66.42861570942604,2,3
48.14559359543684,81.63513940725895,48.14559359543684,2,3
56.503941828723455,32.37971887453011,32.37971887453011,2,3
63.41359646788132,98.69923383196773,63.41359646788132,2,3
62.86110880223851,35.901936896782836,35.901936896782836,2,3
33.14017499527673,33.14017499527673,50.49862494702869,2,3
39.50856128624139,39.50856128624139,72.55082873514965,2,3
41.71763631420265,41.71763631420265,73.3518387205429,2,3
42.08269159401744,21.256623642449757,21.256623642449757,2,3
29.429320550275232,29.429320550275232,50.117048979666734,2,3
49.77255393991191,72.1653625309774,49.77255393991191,2,3
96.75236669242891,54.47173176695386,54.47173176695386,2,3
49.28196647004965,49.28196647004965,78.03883501507634,2,3
48.31630736696006,48.31630736696006,88.14176429861242,2,3
35.94545572389773,64.57834642217887,35.94545572389773,2,3
50.97599449576344,92.57911245289911,50.97599449576344,2,3
26.097680987294222,26.097680987294222,45.80543456729116,2,3
54.59040903775008,78.24774055204024,54.59040903775008,2,3
62.37491916769664,99.9800144330619,62.37491916769664,2,3
51.570502900452674,51.570502900452674,83.27191871363536,2,3
42.00207258626131,42.00207258626131,61.96451363549572,2,3
18.888181232147904,36.271530342292955,18.888181232147904,2,3
47.08194061234984,72.50477346013511,47.08194061234984,2,3
80.66514481449282,40.96747910456101,40.96747910456101,2,3
50.617091856599984,50.617091856599984,76.78933038531927,2,3
21.75280546274349,11.7104616943735,11.7104616943735,2,3
7.905508058675564,7.905508058675564,14.056352618866011,2,3
49.576912738532286,26.76811462638306,26.76811462638306,2,3
42.20415746214636,63.26367402380001,42.20415746214636,2,3
44.077683702310715,67.96135942687184,44.077683702310715,2,3
44.671199471396534,85.00279636774174,44.671199471396534,2,3
26.824810474600255,26.824810474600255,38.03942054753367,2,3
35.583676247493045,35.583676247493045,60.47726483389821,2,3
61.95313157971312,61.95313157971312,90.95703481320153,2,3
46.333834292989145,25.726764041944936,25.726764041944936,2,3
70.55283858950415,42.614917082577556,42.614917082577556,2,3
75.21062690044658,46.61592626896885,46.61592626896885,2,3
64.6571272601399,36.237884809289866,36.237884809289866,2,3
59.63297935166553,31.280574284985057,31.280574284985057,2,3
27.249174409493907,47.606509529417984,27.249174409493907,2,3
49.86613823568924,49.86613823568924,94.52573149913233,2,3
17.0555361890432,17.0555361890432,27.615560073496493,2,3
51.48661478734833,51.48661478734833,75.1403907286319,2,3
46.89376429281709,46.89376429281709,90.87411404214728,2,3
19.959048465835536,37.947893852122334,19.959048465835536,2,3
50.13844131945497,71.77573459771706,50.13844131945497,2,3
26.925801032341163,26.925801032341163,46.17852513333542,2,3
37.658716331192146,73.12605013034855,37.658716331192146,2,3
47.212699196186506,26.524645051964807,26.524645051964807,2,3
46.12540555629648,46.12540555629648,85.72312819471314,2,3
41.3310745574211,41.3310745574211,66.9728963392816,2,3
44.82940109597065,28.027614513119868,28.027614513119868,2,3
59.042597069418996,99.71262787773212,59.042597069418996,2,3
60.22328370977563,92.94781682473352,60.22328370977563,2,3
44.884518870413046,70.15709123965408,44.884518870413046,2,3
14.79543437829777,14.79543437829777,26.09648946805332,2,3
36.28267114273893,62.003422743508814,36.28267114273893,2,3
53.87723350663461,53.87723350663461,95.36796020885154,2,3
29.015025184069845,29.015025184069845,54.339965580316324,2,3
62.87126469646682,62.87126469646682,89.73339663847148,2,3
70.38410671518399,36.03629086827342,36.03629086827342,2,3
43.42281131579748,68.29511391264202,43.42281131579748,2,3
46.50463578382151,27.882866446528173,27.882866446528173,2,3
24.65596780663573,24.65596780663573,42.15784703971226,2,3
66.12164395767687,66.12164395767687,96.52407042467006,2,3
35.853044944839496,21.768008438879598,21.768008438879598,2,3
27.991098919962063,27.991098919962063,42.09165376917002,2,3
83.57017960361401,48.65953136825609,48.65953136825609,2,3
47.2390834212545,47.2390834212545,73.80984716943574,2,3
37.740054570384466,37.740054570384466,74.49358054459174,2,3
27.250664979468752,27.250664979468752,46.22531541669071,2,3
29.28629329254728,29.28629329254728,52.17348454453563,2,3
98.223445340123,64.75712941868552,64.75712941868552,2,3
54.94598872890368,95.9441934796232,54.94598872890368,2,3
27.835563551416385,47.54396173636182,27.835563551416385,2,3
91.44593364703493,54.849306853033404,54.849306853033404,2,3
38.103128958586225,38.103128958586225,64.84474098687366,2,3
26.235265843138695,26.235265843138695,39.55813376580716,2,3
95.12372545786151,65.52626734140146,65.52626734140146,2,3
86.73446227370705,58.171716106383165,58.171716106383165,2,3
47.730791393064955,89.83237537155027,47.730791393064955,2,3
65.30822335208336,65.30822335208336,96.18608565217171,2,3
42.88487559551973,42.88487559551973,82.28232753422633,2,3
16.532376637519857,16.532376637519857,28.930945450463742,2,3
53.34745319007369,91.0186955153182,53.34745319007369,2,3
25.750643309361227,15.604792795242009,15.604792795242009,2,3
49.003924782642095,91.63684066584992,49.003924782642095,2,3
21.827949030775073,21.827949030775073,31.506692782408418,2,3
26.345940682518812,43.98598182471935,26.345940682518812,2,3
51.74874827358797,51.74874827358797,90.39083905419231,2,3
57.68036275143919,57.68036275143919,99.10486596032055,2,3
14.274920937906844,14.274920937906844,26.903797751971,2,3
33.33686359505438,55.08559310407922,33.33686359505438,2,3
35.54895160649148,58.49254598411142,35.54895160649148,2,3
51.085732339692974,51.085732339692974,89.38047887516527,2,3
47.08085378153689,27.244256191541794,27.244256191541794,2,3
76.1041484154332,44.574147680773066,44.574147680773066,2,3
37.231905620232645,59.95444386533287,37.231905620232645,2,3
40.25133476826136,26.45491183765087,26.45491183765087,2,3
10.779471751960774,10.779471751960774,17.470045578429207,2,3
48.46444669770177,33.73075452757249,33.73075452757249,2,3
55.834972407854295,32.255914019099514,32.255914019099514,2,3
46.83476734920824,46.83476734920824,92.47170878538317,2,3
93.23520054243419,61.8486460683224,61.8486460683224,2,3
47.581338156453064,93.04764858891528,47.581338156453064,2,3
47.58697001361929,75.97368117878459,47.58697001361929,2,3
95.27865204125732,50.66831664144761,50.66831664144761,2,3
47.842047727433766,74.96578527458092,47.842047727433766,2,3
76.99242368200484,46.28412124189503,46.28412124189503,2,3
88.82924057454846,48.357048075242034,48.357048075242034,2,3
32.05521242815105,32.05521242815105,46.50370028701402,2,3
49.01820567085227,87.5842190190532,49.01820567085227,2,3
65.40543594933213,36.413768733775605,36.413768733775605,2,3
94.1100827982996,47.73506579713896,47.73506579713896,2,3
97.15167345804815,52.60744820632717,52.60744820632717,2,3
39.70123738225728,78.58628339455065,39.70123738225728,2,3
60.76854822260652,60.76854822260652,87.1322691795241,2,3
75.39465206912249,49.85978333489944,49.85978333489944,2,3
90.31071446932458,50.90036943687836,50.90036943687836,2,3
50.398187045024514,50.398187045024514,81.47450316183503,2,3
58.389931956681195,31.44656348719137,31.44656348719137,2,3
14.591941697860625,14.591941697860625,25.134629185112786,2,3
13.969097678323086,13.969097678323086,23.346615961306547,2,3
92.2372974358881,55.90312312184431,55.90312312184431,2,3
79.14387014277085,51.03742028057349,51.03742028057349,2,3
14.680483955691951,14.680483955691951,25.080091766628506,2,3
88.93424706182144,48.86541482083852,48.86541482083852,2,3
42.9551012039827,42.9551012039827,84.93561890207917,2,3
29.919568607348623,29.919568607348623,56.51152202169043,2,3
42.784030780572806,42.784030780572806,70.54732689687545,2,3
38.06436459804789,20.82931842603393,20.82931842603393,2,3
52.902212475533574,52.902212475533574,83.00396127697988,2,3
73.26195296275849,42.40796661061725,42.40796661061725,2,3
45.73357324760687,31.187839912399674,31.187839912399674,2,3
30.154401315316296,20.52181324246232,20.52181324246232,2,3
57.69382919288559,91.48083578331254,57.69382919288559,2,3
67.7844861332054,42.00397313488461,42.00397313488461,2,3
65.09057906253877,98.13684193248615,65.09057906253877,2,3
38.05474881045065,38.05474881045065,67.49012265002153,2,3
24.44736810758209,24.44736810758209,37.003425075720905,2,3
20.988846124484443,20.988846124484443,32.53711951718631,2,3
89.47618084545341,56.775012313350636,56.775012313350636,2,3
47.67733177133325,47.67733177133325,70.2573070153089,2,3
46.11820324289708,46.11820324289708,74.68682064260047,2,3
14.50342876324176,27.5700818835268,14.50342876324176,2,3
38.2195760040832,69.60977169201769,38.2195760040832,2,3
53.008574565757144,53.008574565757144,82.60704476826403,2,3
40.14985588351877,40.14985588351877,66.1857281885112,2,3
36.06873019041495,36.06873019041495,54.82320550929216,2,3
92.12124602189223,63.7438668855271,63.7438668855271,2,3
68.04878506053115,47.44589466577963,47.44589466577963,2,3
94.00587740944408,54.38037776543961,54.38037776543961,2,3
37.24033484469095,55.404780964638746,37.24033484469095,2,3
25.117813713399908,25.117813713399908,49.89623154439167,2,3
94.7018446106405,58.976238443610114,58.976238443610114,2,3
58.89225564396967,58.89225564396967,85.80845325371702,2,3
14.016736608651991,14.016736608651991,25.207175528911105,2,3
40.43972047804072,64.05713348436888,40.43972047804072,2,3
34.104515004211684,34.104515004211684,67.04595675406931,2,3
47.5536606777359,47.5536606777359,89.83958254834822,2,3
55.139351382003554,37.06678468803951,37.06678468803951,2,3
85.8016847338059,60.60232883529349,60.60232883529349,2,3
64.31125744312263,64.31125744312263,93.13272960502331,2,3
42.81913894724695,79.30085925439191,42.81913894724695,2,3
48.05952062992892,73.72507699516174,48.05952062992892,2,3
42.91008237503202,42.91008237503202,63.01262763265301,2,3
24.848000508621613,12.579622430654751,12.579622430654751,2,3
50.255538760604225,87.37353579722392,50.255538760604225,2,3
45.91454964017066,45.91454964017066,65.61290523843188,2,3
89.1167554604634,61.08718917948769,61.08718917948769,2,3
44.053057675504206,44.053057675504206,87.29516812071398,2,3
47.26506766497254,88.20102566705589,47.26506766497254,2,3
49.35668064604171,34.682485814617365,34.682485814617365,2,3
97.08982738082459,55.483520067441845,55.483520067441845,2,3
37.76455091241593,74.34546194983079,37.76455091241593,2,3
85.74183578850301,47.42062895054422,47.42062895054422,2,3
28.552762753631544,28.552762753631544,54.85128900636587,2,3
28.24503785286356,43.34333548472355,28.24503785286356,2,3
78.83129992594904,44.42684462968616,44.42684462968616,2,3
55.61426079472272,28.93316681045607,28.93316681045607,2,3
64.46804072370979,36.813546326137605,36.813546326137605,2,3
31.406936904425187,54.58081610453816,31.406936904425187,2,3
47.391634326028566,73.23385864618429,47.391634326028566,2,3
95.47675069092702,61.950892815520184,61.950892815520184,2,3
37.736849140274,73.78666079998101,37.736849140274,2,3
93.93846271497114,47.8946655953559,47.8946655953559,2,3
39.50998389587833,39.50998389587833,67.0531076366447,2,3
45.28749659192752,78.53850502923152,45.28749659192752,2,3
95.48499738218906,61.613204552178864,61.613204552178864,2,3
91.85149386710073,59.85358507644014,59.85358507644014,2,3
51.655138774194896,98.28794346119969,51.655138774194896,2,3
9.898650340836864,6.578956037422249,6.578956037422249,2,3
35.87889202910984,35.87889202910984,65.47126971776765,2,3
19.763272085192405,19.763272085192405,37.006207839886784,2,3
65.46762433775035,95.13020455132512,65.46762433775035,2,3
20.04486163144944,34.71200365729055,20.04486163144944,2,3
40.23933565840858,75.49414254548562,40.23933565840858,2,3
77.98408523903616,51.997514236976464,51.997514236976464,2,3
83.33756985140869,51.323484791116485,51.323484791116485,2,3
60.125310265257056,36.74278249371067,36.74278249371067,2,3
53.87720624924968,97.65827991881682,53.87720624924968,2,3
33.72831447361336,33.72831447361336,52.9127916514083,2,3
49.19380706817696,97.76104918212033,49.19380706817696,2,3
51.09326473069974,91.38409525472237,51.09326473069974,2,3
64.73335227809218,64.73335227809218,97.87694596892285,2,3
63.29093343246052,63.29093343246052,92.81511420843114,2,3
39.931836042325436,69.56979558963086,39.931836042325436,2,3
56.25257609344277,37.190832521639614,37.190832521639614,2,3
21.53607122279013,40.37649291463758,21.53607122279013,2,3
28.9247438819648,43.280615736762755,28.9247438819648,2,3
42.91332336109857,76.09937417720167,42.91332336109857,2,3
16.888963345559993,11.373059587313616,11.373059587313616,2,3
77.36317255724929,41.46976336702907,41.46976336702907,2,3
71.89519720702974,46.02250233511424,46.02250233511424,2,3
62.422972996672,44.0613122122416,44.0613122122416,2,3
55.68088977520418,55.68088977520418,87.81557933234483,2,3
42.60281707600598,42.60281707600598,82.56229272453946,2,3
94.64812275207758,61.09144058032858,61.09144058032858,2,3
47.19651889055301,77.72115107511914,47.19651889055301,2,3
18.94747676574755,18.94747676574755,28.27315744151014,2,3
56.5139481267197,96.66702539302337,56.5139481267197,2,3
62.80763317241945,40.895492281003456,40.895492281003456,2,3
95.59178020028128,59.50685702464926,59.50685702464926,2,3
21.448449197769076,21.448449197769076,34.72309103940077,2,3
18.66454137795738,18.66454137795738,28.73631047176007,2,3
58.25639236714345,58.25639236714345,92.88727595673168,2,3
67.1859386869412,67.1859386869412,97.17151273691356,2,3
18.066236878378078,10.27973067342443,10.27973067342443,2,3
50.11856633949739,50.11856633949739,98.32298346594983,2,3
71.48065413597656,48.097868556050265,48.097868556050265,2,3
59.59056582903389,59.59056582903389,89.07387586406738,2,3
94.60764412658398,62.3830010658779,62.3830010658779,2,3
54.219716176865234,87.26551220933773,54.219716176865234,2,3
30.656330845588165,55.19416312592652,30.656330845588165,2,3
33.16493340600688,33.16493340600688,52.16457205603682,2,3
47.854138898447935,26.947629774256818,26.947629774256818,2,3
44.48361346056665,44.48361346056665,79.87779162882106,2,3
37.70494547020538,71.35989675550837,37.70494547020538,2,3
30.499343918502987,30.499343918502987,51.41526087196509,2,3
55.92959188381034,55.92959188381034,94.22144284836733,2,3
67.27767416850429,45.32511761945532,45.32511761945532,2,3
49.850202786197535,49.850202786197535,98.79009336079476,2,3
78.10226470405026,50.80231736870462,50.80231736870462,2,3
21.20356408386127,41.0818353120956,21.20356408386127,2,3
36.051323215777174,36.051323215777174,67.27747463297688,2,3
44.51737764996827,44.51737764996827,80.01713592996467,2,3
53.015566581975584,87.92289796730148,53.015566581975584,2,3
19.596691280462004,19.596691280462004,30.932886895350347,2,3
65.62874354972732,35.00193716321913,35.00193716321913,2,3
63.35535685823622,36.66597733364811,36.66597733364811,2,3
36.52337559616152,70.97852356631546,36.52337559616152,2,3
53.166350186520425,53.166350186520425,78.7920613025336,2,3
25.715570378684106,25.715570378684106,42.349134769124426,2,3
95.85100170901951,55.63583541145015,55.63583541145015,2,3
66.70901942277563,66.70901942277563,97.37683387775964,2,3
48.06149276614839,85.9945615098106,48.06149276614839,2,3
60.95770192588204,60.95770192588204,92.66145033768298,2,3
62.263593548001,91.34829099188013,62.263593548001,2,3
24.428130524174456,45.33668396267538,24.428130524174456,2,3
64.48431513352281,64.48431513352281,93.55181569267612,2,3
56.48785076389407,56.48785076389407,82.14599252206386,2,3
48.91332661022798,48.91332661022798,92.57841914295992,2,3
93.84771495925872,61.73633832888818,61.73633832888818,2,3
80.56899346070762,56.25404641953263,56.25404641953263,2,3
40.612464423663006,81.15380789799399,40.612464423663006,2,3
12.232774090209196,17.391917489803028,12.232774090209196,2,3
47.52645272314983,86.4403326944304,47.52645272314983,2,3
22.84641257019632,43.43054399033543,22.84641257019632,2,3
55.19308504944256,99.30707208972203,55.19308504944256,2,3
70.83991028985433,40.492197234543966,40.492197234543966,2,3
57.405373110256406,57.405373110256406,92.76992101647211,2,3
63.39510435020922,99.36736961054552,63.39510435020922,2,3
96.26827337552145,67.9404775738851,67.9404775738851,2,3
40.577646050291456,40.577646050291456,80.0397122138454,2,3
34.85892354534258,34.85892354534258,62.26428755445688,2,3
33.22291306747829,57.889420129478275,33.22291306747829,2,3
46.925107141320396,86.14854490781904,46.925107141320396,2,3
17.58528345922225,26.49881060654258,17.58528345922225,2,3
18.012893700365964,18.012893700365964,31.82488824947397,2,3
71.25289234743131,38.084617175242784,38.084617175242784,2,3
16.532971611427136,25.306673702978177,16.532971611427136,2,3
51.17653380146367,86.01856273142002,51.17653380146367,2,3
34.466418308536944,34.466418308536944,60.532526495292004,2,3
94.42150744379768,50.647177227318025,50.647177227318025,2,3
34.51333712389497,17.873049728435586,17.873049728435586,2,3
88.61180179458727,60.92174647694447,60.92174647694447,2,3
50.61358014826852,89.46061358290159,50.61358014826852,2,3
39.218110924639184,24.389324894670512,24.389324894670512,2,3
27.259211845064403,41.56560830307016,27.259211845064403,2,3
42.099031639176275,67.67170419008038,42.099031639176275,2,3
39.34932774078774,59.76369572682804,39.34932774078774,2,3
50.783155301195855,92.13711226462573,50.783155301195855,2,3
85.54694460446457,43.385131517904284,43.385131517904284,2,3
89.27101263686048,48.931295407735895,48.931295407735895,2,3
36.80220731854245,66.07272515603009,36.80220731854245,2,3
93.50555137616713,56.343664322433824,56.343664322433824,2,3
59.12980296590974,59.12980296590974,89.95929855181454,2,3
20.84270355681365,20.84270355681365,35.31094298657197,2,3
47.09862768643586,28.480000292091177,28.480000292091177,2,3
40.70261639746297,40.70261639746297,68.1844292002082,2,3
28.718964066575108,55.96671242612922,28.718964066575108,2,3
57.38829379763041,98.11530898451824,57.38829379763041,2,3
55.17135722172734,36.31376715592593,36.31376715592593,2,3
66.12558016801165,66.12558016801165,94.5233301886885,2,3
58.283590409103994,87.40454258067992,58.283590409103994,2,3
12.00791699091424,20.63071135254006,12.00791699091424,2,3
53.24204397651393,95.89083537831436,53.24204397651393,2,3
55.736410297972064,32.95988609819898,32.95988609819898,2,3
62.89167653000763,42.004295655230884,42.004295655230884,2,3
89.63868329017477,57.18001891947181,57.18001891947181,2,3
17.409829715531977,34.511266314194266,17.409829715531977,2,3
26.04412201632031,26.04412201632031,39.1235923020071,2,3
49.13807273797828,49.13807273797828,73.70310378078173,2,3
